,0,1,2,3,4,5,6,7
0,0.938209893339905,-0.07042923890235364,-0.8439944823982941,-0.5203278443323269,0.8462663860378332,-0.7629677256564638,-0.4823831423099443,0.6482509849016311
1,0.9779292318367989,-0.021393279074962912,-0.8696104212722302,-0.592447054014041,0.8651304529241215,-0.757185290942531,-0.6002316471935473,0.6440524484456571
2,0.9524452305330737,0.033389243509879485,-0.8811096675813362,-0.655442345134764,0.856058522583063,-0.7652385021323714,-0.7802793122315439,0.8692861562489538
3,0.9587782172829185,0.10810510458526035,-0.8969805460141481,-0.6774596659060234,0.8223926716182361,-0.7592051958658523,-0.834698183853248,0.8664303123648882
4,0.9530649043988453,0.1321387890298089,-0.9093017709038795,-0.6682358125639397,0.8008161830166733,-0.7415368506308617,-0.7969503878218331,0.7901100847551346
5,0.969000097935462,0.16457619382797373,-0.9248373285062942,-0.7537455657724044,0.8718028757201197,-0.738660763100528,-0.6985616060667059,0.722687893220822
6,0.9501733211514305,0.21736201119481158,-0.9479553147236431,-0.8212508935335684,0.9410415228896212,-0.7612266992227171,-0.5759621461490562,0.6769973598213714
7,0.9432304895623205,0.27500193262239647,-0.9680978166599268,-0.7946742406929957,0.9062688780407457,-0.779273357951466,-0.5051360065836519,0.6074737795083609
8,0.9372840460962499,0.35559234745935187,-0.9695361731345669,-0.6946590082306234,0.7776006724375415,-0.7813299607911696,-0.5303925977494999,0.6536007144753402
9,0.909391666810833,0.3948981609315101,-0.9620689019749853,-0.6052149407841402,0.630261899646982,-0.7878159282351409,-0.6262577960483229,0.7084967583758115
10,0.9051992405369882,0.46104614546313516,-0.957298913824282,-0.5496244687564321,0.5521669557161653,-0.8124561848044509,-0.6451735271745793,0.7528810687462122
11,0.870512488922766,0.48859652102819484,-0.9562376348769082,-0.6278066410331108,0.5801773630498228,-0.8173862541508132,-0.5325748323452913,0.6208671973949165
12,0.8560575992793351,0.5172034142796516,-0.9449677685791683,-0.7569367169264931,0.6627575557070635,-0.7809678274001344,-0.4386638741942773,0.414016827839619
13,0.8086941663825233,0.5566464967357556,-0.9261331077414917,-0.8647832099449576,0.7217243816310874,-0.7379212394197097,-0.4262953531314836,0.4215566670505895
14,0.7807356358407733,0.5962819225728913,-0.9009952275874521,-0.9342876666615753,0.7625858344338332,-0.7227328072684942,-0.5850124724472378,0.4840164746469222
15,0.7466297647189144,0.6523018294315299,-0.8811095700338644,-0.9624906896709955,0.7238957863537199,-0.7138018361716285,-0.5921027475432799,0.6157744328711374
16,0.6988341899342738,0.7136388422208211,-0.858971645438939,-0.8891050425904803,0.6291158358968076,-0.6739439375765508,-0.6106164168909536,0.518330210635833
17,0.6816809557078356,0.7470972822872153,-0.8403228471240854,-0.8553392032472262,0.5946353200122831,-0.614708449964274,-0.5412689902141049,0.5422247727997205
18,0.6310016879382248,0.7440913572056336,-0.8324772863849013,-0.8772272733168284,0.599735242027085,-0.580027380797784,-0.6577496145714861,0.49426510415335967
19,0.6002338685361326,0.7794907042971231,-0.8356686535034141,-0.8096346880208675,0.5698605436270665,-0.5684748909580923,-0.679923201504764,0.5240175383442864
20,0.539096354426162,0.8016685255847753,-0.8344846892301993,-0.7529299940038652,0.5443774604180494,-0.5400306675980493,-0.6410629224996502,0.3265339899045421
21,0.5178011935720452,0.8243084928320332,-0.8159228528855033,-0.7218049807659799,0.4587222268327189,-0.48594751080976184,-0.45224282149972794,0.11462005555253274
