,0,1,2,3,4,5,6,7
0,0.7951265140029578,-0.004991014921696624,0.09763678169223455,0.1943467890658115,0.30003504883724275,0.128307258252099,0.05064403347748159,-0.35294423666142416
1,0.7988566403519415,0.017527673085952822,0.2781725434125759,0.5804316564610894,0.16821902197020155,0.11742230376243645,0.060933609935055255,-0.4002654955711197
2,0.834777322674022,0.07721121970844158,0.26794402459727196,0.5177618590683635,0.15647032598019717,0.08908660450713413,0.12242087780340838,-0.2637437004205845
3,0.8167475358310101,0.09661906825384814,0.3140515916873432,0.5832624397901016,0.06203612326006036,0.086067967054549,0.04767688542795212,-0.26429252024603633
4,0.8010034162768547,0.18180319007849777,0.335850411825372,0.5433883213395077,0.020839539998576795,0.05167256880618187,0.06295746647699141,-0.07564797772667431
5,0.7842159748526945,0.17793151636739135,0.3835713882089977,0.498437664196824,-0.024129789482788433,0.0038808373417784647,-0.10373270685153513,-0.015072221854927514
6,0.8302510256735327,0.19366838305459844,0.3820721688328286,0.37558900618145796,0.0591847705337083,-0.048163430770633786,-0.11710353833050435,0.2084693234318118
7,0.8167502778053968,0.18683012957899603,0.3852550843867679,0.2479835062708482,0.10598118516081967,-0.07429274434191158,-0.15285110758875675,0.18208084088368648
8,0.8243030800571696,0.17798836663228434,0.38061648640575174,0.17030827717244845,0.12669255683016023,-0.08628126499796729,-0.00948658950717951,0.24140867773217156
9,0.7985276014635017,0.22892432972211396,0.3971289754274574,0.20072456024945584,0.07484263182962092,-0.1067375988007403,-0.01738046174076946,0.19897084078420302
10,0.8022811879890108,0.29512866127255855,0.3796281297010493,0.2542716123798887,0.05440176515792361,-0.16483443744431037,-0.03389144667992994,0.34066147039601447
11,0.8138324204300469,0.29711484863879467,0.3479062507583719,0.3384960017832519,0.011505813248468444,-0.24705262540531114,-0.09128012950679376,0.4645788660112937
12,0.802245310487572,0.4154624183880826,0.31193002882312015,0.4605828336233486,-0.07403505696334678,-0.32343842500417075,-0.09623651281905887,0.5219521273799845
13,0.788001887474796,0.4645314532518745,0.3029185143123396,0.5614135343815618,-0.1071750259359876,-0.3621557262393855,-0.01649964870090659,0.5008214143818301
14,0.7848503649908056,0.46822316383698825,0.28274436221054877,0.47817546949247536,-0.06975177132882238,-0.3841568909017754,0.040349978560579425,0.30237655473466996
15,0.791670562302152,0.4848495817797247,0.24765674507127988,0.43942151874300084,0.03930080854662954,-0.40651539585666585,0.198091024602445,0.17258634912374715
16,0.756126528435503,0.5322503240550394,0.20593233759009388,0.37766200498720304,0.07399638133253661,-0.4436692936033563,0.17166935505678804,-0.0031095090478976406
17,0.7482806176632764,0.5065006926233262,0.1939681614339126,0.3516620271989883,0.1139824250376178,-0.4714868176002672,0.16382439179604447,0.11348695409522835
18,0.7229990976146299,0.48610870832724506,0.18550691033087263,0.29074824274270816,0.12708425263103984,-0.4757049130138352,-0.002492140490366279,0.19050253427435537
19,0.7062191627306542,0.5037345069931807,0.1653828995897484,0.2601509076189177,0.1604709611891162,-0.4536118601052139,-0.11943079859759553,0.30651243627706637
20,0.6700039136848464,0.5702061209750058,0.11458526083118992,0.18372793726464853,0.2528859546037643,-0.4242830841558699,-0.18884234181801451,0.33978841268596693
21,0.6554087924075356,0.5881626636092416,0.06475911703088988,0.055175796921730136,0.40879837387031226,-0.39458896174836366,-0.2089053175446548,0.2485693432656666
22,0.639349993093546,0.6189042140087668,0.002043391378629078,-0.09005851058301406,0.5626034662657633,-0.3631889353653216,-0.10509576472899163,0.19542716254100623
23,0.5622895924776066,0.736849246528644,-0.060673652598612904,-0.10396439585817152,0.6196134362963104,-0.32060127996914656,-0.11001980457831051,0.06164956026145396
24,0.5823922712502747,0.7573398222301673,-0.145551061904321,-0.043470082113096886,0.5758735442493159,-0.2750589547481609,-0.09150549664762331,0.14695287233797005
25,0.5780481919897498,0.7436941705951854,-0.21665188457746953,0.07589425743701983,0.4662273316164567,-0.235222036446895,-0.18856756836848676,0.1438329801251499
26,0.5198309100525293,0.7916293525149956,-0.27712544894669155,0.20716985063038917,0.31353915009195843,-0.2032122296519555,-0.17559771558334936,0.17741420358107618
27,0.5296843778157108,0.7693997991110479,-0.3244519075402301,0.31682153332996243,0.19578992666702977,-0.17408820040366768,-0.11651821597985235,0.18238610806011835
28,0.5100567903243347,0.7856656323091817,-0.3723552085357895,0.2682145528306754,0.18936647984973431,-0.14313403602374397,-0.11217794911113788,0.1287680118120551
29,0.5042761058650191,0.7438822952340478,-0.41712381350763805,0.10110511188710558,0.31958040849627056,-0.10743145169869794,0.013594731207443811,0.16387591035575633
30,0.4391489549703229,0.7889656257786792,-0.4409199428567723,-0.07055600964903508,0.3841783672194645,-0.06281626389048656,0.012613380483638137,-0.0301311049055204
31,0.4251215274796505,0.807651514755021,-0.431837917329702,-0.09280772504007273,0.3301889643680396,-0.023000479891759906,0.15763783426547207,0.005770349191031032
32,0.41718198235001114,0.8517317648365681,-0.4021779573616866,-0.12018619812218623,0.2671995075748883,0.012213397216535249,0.03937419048048496,-0.10258989952039066
33,0.3978597709778344,0.8661151871715425,-0.3835726558333551,-0.23625966886063654,0.3706186433536831,0.03391832227270508,0.07077800206257145,0.1026145280437234
34,0.3244920846847341,0.9353459423641792,-0.37970380994841124,-0.3963084788836073,0.4515438667496483,0.05814403173330063,-0.11076210195832226,0.06623255466620837
35,0.32123800762743304,0.8918372972134307,-0.3681842992873364,-0.42470879977462583,0.5179464147256878,0.08024519546443964,-0.029159102800676684,0.24835326508298317
36,0.298067782553209,0.8870708893895183,-0.3592399007991297,-0.5129973511135903,0.6153786952950209,0.10406740966352923,-0.07379692321430631,0.10635074596480831
37,0.22445271145873824,0.9254671338775549,-0.36626046843772764,-0.6253502272676239,0.7248251626658735,0.12808631729399989,0.14555470379289148,0.05596582119339444
38,0.21178565820232298,0.9073249066014673,-0.4046367436520527,-0.6219211794835138,0.7346466985932418,0.15730227153591425,0.3049809214795902,-0.19267294217701814
39,0.2162239753362747,0.8480850322193103,-0.43685109844911785,-0.528385074673971,0.6692708558234481,0.18252476067078605,0.41015590377715894,-0.29262442092891927
40,0.14812352578425036,0.8312075471284879,-0.4720913194691666,-0.4513835091151033,0.6333901307072496,0.1997354542930252,0.3528974565382603,-0.22194943369778375
41,0.11541908773240195,0.8700448365282998,-0.516828849413809,-0.38794736464733026,0.599713010413464,0.20438097049925452,0.15737303902904998,-0.13948340507660195
42,0.10928194390107726,0.8841542206859723,-0.5760285673814163,-0.2565619366279712,0.5730796310168826,0.22000341036946658,0.0648879407253049,-0.035245084909857005
43,0.05057049385836265,0.9285103428259598,-0.632310973330257,-0.20222828378396984,0.5074732473539021,0.24232569321069652,-0.008110544157966193,-0.12844594373980867
44,0.0014677162743768069,0.9356855486335929,-0.6506779454480278,-0.16501094994814713,0.47373457254425166,0.2702402325792672,0.07684261415025317,-0.20495181972491205
45,0.0036914621078640852,0.936571673291309,-0.6553713326852204,-0.1557361308052979,0.49122809356533503,0.2838753332084085,0.09055920276589147,-0.2906476365546704
46,-0.05128185986343803,0.9553985033589356,-0.6760580955503099,-0.2540555273661712,0.6169144469772487,0.28415841876879533,0.02655801464446128,-0.22302693598419265
47,-0.08797885933391125,0.8806765405218204,-0.6961884986993803,-0.36196990893427416,0.7301655849855013,0.26595208974548723,-0.07756450155836347,-0.049748892036077574
48,-0.1548766791592059,0.8997682709556967,-0.6871919274191967,-0.32461421577583516,0.7035727206141431,0.23538887487117632,-0.16170821809242963,0.036317044678252364
49,-0.18180412113080557,0.841963805882175,-0.6397227924954285,-0.21373411724709546,0.6302621742616754,0.18748585566950293,-0.1309229001651332,0.15051072729261117
50,-0.20155086204113315,0.8265462675755877,-0.6093365026584185,-0.18402139385194216,0.6037095996802981,0.1306740581215453,-0.20326493418589853,0.12249914021298047
